"driver","neighbour"
"RFC1","ATM"
"RFC1","HDLBP"
"RFC1","LAMP2"
"RFC1","NTRK1"
"RFC1","SQSTM1"
"RFC1","THBS3"
"RFC4","EIF2B2"
"RFC4","NPM1"
"RFC4","PRIM2"
"RFC4","SETD3"
"RFC4","WWOX"
"RFX6","ESR2"
"RFX7","YWHAB"
"RGL1","RRAS2"
"RGS12","GNAI3"
"RGS18","PRKG1"
"RGS7","FOS"
"RGS7","GNB5"
"RICTOR","AKT1S1"
"RICTOR","ANKHD1"
"RICTOR","AP2A1"
"RICTOR","APBA3"
"RICTOR","AVIL"
"RICTOR","CACYBP"
"RICTOR","CCDC96"
"RICTOR","CDCA5"
"RICTOR","COL18A1"
"RICTOR","CTDP1"
"RICTOR","CUX1"
"RICTOR","DDX46"
"RICTOR","DVL1"
"RICTOR","EHMT2"
"RICTOR","EIF4G1"
"RICTOR","FASN"
"RICTOR","FBXW5"
"RICTOR","FKBP8"
"RICTOR","FLNA"
"RICTOR","FLNC"
"RICTOR","GSK3A"
"RICTOR","IL17RA"
"RICTOR","INF2"
"RICTOR","ITGA3"
"RICTOR","LANCL2"
"RICTOR","LCK"
"RICTOR","LYN"
"RICTOR","MAP4"
"RICTOR","MCM5"
"RICTOR","MIF4GD"
"RICTOR","MKNK2"
"RICTOR","MLST8"
"RICTOR","MYH9"
"RICTOR","NAP1L1"
"RICTOR","NCAPH2"
"RICTOR","NCKAP1L"
"RICTOR","NPRL3"
"RICTOR","NRAS"
"RICTOR","PLEKHA4"
"RICTOR","PRDX6"
"RICTOR","PREX1"
"RICTOR","PRR5"
"RICTOR","PTK2B"
"RICTOR","PTPRH"
"RICTOR","PXN"
"RICTOR","RAB5C"
"RICTOR","RAC2"
"RICTOR","RANBP3"
"RICTOR","RNF2"
"RICTOR","RPL23"
"RICTOR","RPTOR"
"RICTOR","RUVBL2"
"RICTOR","SCRIB"
"RICTOR","SDF4"
"RICTOR","SESN3"
"RICTOR","SF3A1"
"RICTOR","SF3B2"
"RICTOR","SIRT2"
"RICTOR","SIRT6"
"RICTOR","SMU1"
"RICTOR","ST13"
"RICTOR","STK25"
"RICTOR","STK32C"
"RICTOR","STRN4"
"RICTOR","STX4"
"RICTOR","TBCB"
"RICTOR","TCERG1"
"RICTOR","TCF3"
"RICTOR","TELO2"
"RICTOR","TFPT"
"RICTOR","TIPRL"
"RICTOR","TRIM28"
"RICTOR","U2AF2"
"RICTOR","UBXN6"
"RICTOR","WIZ"
"RICTOR","WRAP53"
"RICTOR","XPO1"
"RICTOR","ZC3H11A"
"RIMS1","C1orf94"
"RIMS1","SLC17A7"
"RIMS1","SYN3"
"RIMS1","UBE2I"
"RIMS2","RAPGEF4"
"RIMS2","RIMBP2"
"RIOK2","BCAR1"
"RIOK2","CHD4"
"RIOK2","DBN1"
"RIOK2","GHITM"
"RIOK2","HBP1"
"RIOK2","MRPL33"
"RIOK2","TAF10"
"RIOK2","ZRANB1"
"RIPK1","ALDH1L2"
"RIPK1","CCDC96"
"RIPK1","CDC42BPA"
"RIPK1","CUL4A"
"RIPK1","GPX7"
"RIPK1","HSP90AA1"
"RIPK1","MAP4K4"
"RIPK1","MLKL"
"RIPK1","NBR1"
"RIPK1","PHLDA1"
"RIPK1","RCCD1"
"RIPK1","RCN2"
"RIPK1","RP9"
"RIPK1","SQSTM1"
"RIPK1","TICAM2"
"RIPK1","TLR3"
"RIPK1","TRIM4"
"RIPK1","TUBB"
"RIPK1","ZBP1"
"RLIM","CDK20"
"RLIM","CST11"
"RNF213","ATG5"
"RNF213","ATOH1"
"RNF213","FBXW7"
"RNF213","FIS1"
"RNF213","GLUD1"
"RNF213","GNB1"
"RNF213","KIF14"
"RNF213","KRT40"
"RNF213","OPALIN"
"RNF213","PLAC9"
"RNF213","PPP1CB"
"RNF213","UBE2D4"
"RNF213","UBE2N"
"RNF216","UBE2J2"
"RNF216","UBE2NL"
"RNF216","UBE2V1"
"RNF216","YOD1"
"RNF43","AHCTF1"
"RNF43","ARFGAP3"
"RNF43","ARHGAP21"
"RNF43","C6orf132"
"RNF43","CPD"
"RNF43","CTNND1"
"RNF43","DNMBP"
"RNF43","EPB41L4B"
"RNF43","GOLGA5"
"RNF43","IRS4"
"RNF43","KIAA1217"
"RNF43","KIAA1671"
"RNF43","LEMD3"
"RNF43","LGR4"
"RNF43","LGR5"
"RNF43","LRP6"
"RNF43","MAGED1"
"RNF43","MAGT1"
"RNF43","NAP1L4"
"RNF43","NFXL1"
"RNF43","NUFIP2"
"RNF43","NUP155"
"RNF43","PDE3B"
"RNF43","PSMD4"
"RNF43","RASAL2"
"RNF43","SYAP1"
"RNF43","TCF7L2"
"RNF43","TMEM131"
"RNF43","TRIM24"
"RNF43","TRIP11"
"RNF43","U2AF1"
"RNF43","UBE2D3"
"RNF43","UBE2E2"
"RNF43","ZDHHC5"
"RNF43","ZFYVE16"
"ROBO2","PPP1R1B"
"ROBO2","PRKACA"
"ROBO2","PRKD2"
"ROBO2","RDH11"
"ROBO2","SLIT1"
"ROBO2","SLIT3"
"ROBO2","VAPA"
"ROS1","PARP1"
"ROS1","SMC3"
"RPGRIP1","COMMD2"
"RPGRIP1","IQCE"
"RPGRIP1","NPHP4"
"RPGRIP1","PCM1"
"RPGRIP1","TP53BP2"
"RPL10","CHD4"
"RPL10","DDX5"
"RPL10","GRWD1"
"RPL10","HCK"
"RPL10","ITGA4"
"RPL10","LRRC59"
"RPL10","LSG1"
"RPL10","LTBP2"
"RPL10","MKRN1"
"RPL10","MRPS27"
"RPL10","NCBP2"
"RPL10","NES"
"RPL10","NLRP7"
"RPL10","NSUN2"
"RPL10","SNAI1"
"RPL10","TUBGCP3"
"RPL10","ZNF579"
"RPL13A","EIF4A2"
"RPL13A","HDAC6"
"RPL13A","HMGB1"
"RPL13A","MRPL47"
"RPL13A","MRPL51"
"RPL13A","PPP1CC"
"RPL13A","RANBP9"
"RPL13A","RBM19"
"RPL13A","RRP8"
"RPL13A","TRIM5"
"RPL13A","TRIM67"
"RPL13A","UBL4A"
"RPL13A","ZNF431"
"RPS6KA3","ABCA1"
"RPS6KA3","ABCB1"
"RPS6KA3","AP2S1"
"RPS6KA3","ATP2A2"
"RPS6KA3","BPTF"
"RPS6KA3","BRAF"
"RPS6KA3","BRD3"
"RPS6KA3","CDK13"
"RPS6KA3","CDKN1B"
"RPS6KA3","CHRND"
"RPS6KA3","CIC"
"RPS6KA3","CTNND1"
"RPS6KA3","DOCK4"
"RPS6KA3","ESR1"
"RPS6KA3","FGFR3"
"RPS6KA3","FNBP4"
"RPS6KA3","GTPBP1"
"RPS6KA3","HMGN1"
"RPS6KA3","HMGN2"
"RPS6KA3","HSPA8"
"RPS6KA3","KDELR2"
"RPS6KA3","MAGI1"
"RPS6KA3","MAP3K11"
"RPS6KA3","MAP3K3"
"RPS6KA3","MAP3K5"
"RPS6KA3","MAPKAPK2"
"RPS6KA3","NFATC2"
"RPS6KA3","NFATC4"
"RPS6KA3","NME2"
"RPS6KA3","PCNA"
"RPS6KA3","PKLR"
"RPS6KA3","PPM1D"
"RPS6KA3","PSMA5"
"RPS6KA3","PTPN3"
"RPS6KA3","REL"
"RPS6KA3","RELA"
"RPS6KA3","ROCK2"
"RPS6KA3","RPS6KA1"
"RPS6KA3","SF1"
"RPS6KA3","SNX27"
"RPS6KA3","SPTBN1"
"RPS6KA3","SRRM2"
"RPS6KA3","TCF20"
"RPS6KA3","TERT"
"RPS6KA3","THRAP3"
"RPS6KA3","UBN1"
"RPS6KA3","ZMYM5"
"RPTOR","IQCF1"
"RPTOR","IRS1"
"RPTOR","PABPC1"
"RPTOR","PTEN"
"RPTOR","VHL"
"RPTOR","ZIM3"
"RREB1","AR"
"RREB1","ATM"
"RREB1","CDK2"
"RREB1","CENPA"
"RREB1","HDAC1"
"RREB1","NR2C2"
"RREB1","RCOR3"
"RSPO2","WNT1"
"RSPO2","WNT3A"
"RUFY1","ACACA"
"RUFY1","ANKFY1"
"RUFY1","ANKHD1"
"RUFY1","BRCA1"
"RUFY1","CAND1"
"RUFY1","CFL1"
"RUFY1","COPE"
"RUFY1","CPNE3"
"RUFY1","CUL3"
"RUFY1","DHX9"
"RUFY1","DNAJA2"
"RUFY1","EEF1G"
"RUFY1","ESR2"
"RUFY1","FKBP8"
"RUFY1","GIGYF2"
"RUFY1","GLRA2"
"RUFY1","HAT1"
"RUFY1","HSD17B12"
"RUFY1","HSP90AB1"
"RUFY1","HSPA4"
"RUFY1","HSPA4L"
"RUFY1","HUWE1"
"RUFY1","MTA2"
"RUFY1","NUP205"
"RUFY1","NUP98"
"RUFY1","OPA1"
"RUFY1","PRKDC"
"RUFY1","PSMC3"
"RUFY1","PSME3"
"RUFY1","PSME4"
"RUFY1","RANBP2"
"RUFY1","RPL10"
"RUFY1","RPL11"
"RUFY1","RPL12"
"RUFY1","RPL18"
"RUFY1","RPL23A"
"RUFY1","RPL27A"
"RUFY1","RPL3"
"RUFY1","RPL4"
"RUFY1","RPLP0"
"RUFY1","RPLP2"
"RUFY1","RPS11"
"RUFY1","RPS18"
"RUFY1","RPS2"
"RUFY1","RPS20"
"RUFY1","RPS25"
"RUFY1","RPS3"
"RUFY1","RPS8"
"RUFY1","RPS9"
"RUFY1","RPSA"
"RUFY1","SEC24A"
"RUFY1","SLC25A13"
"RUFY1","SLC25A6"
"RUFY1","UBA52"
"RUFY1","USP9X"
"RUNX1T1","BIRC2"
"RUNX1T1","CEBPA"
"RUNX1T1","OIP5"
"RUNX1T1","ZMYM4"
"RXFP3","GNAI2"
"RXFP3","GNAS"
"RXFP3","RLN2"
"RYR1","NR3C1"
"SACS","TACSTD2"
"SACS","TRIM25"
"SALL1","GATA4"
"SALL1","MTA2"
"SALL1","RBBP4"
"SALL3","POU5F1"
"SAMHD1","CCNA1"
"SAMHD1","CUL4A"
"SAMHD1","HDAC2"
"SAMHD1","HSF5"
"SAMHD1","KPNA2"
"SAMHD1","MECOM"
"SAMHD1","NAAA"
"SAMHD1","PARP1"
"SAMHD1","SELENBP1"
"SAMHD1","TIPARP"
"SAMHD1","TIRAP"
"SATB2","FOXB1"
"SATB2","IRF1"
"SATB2","PAX7"
"SATB2","SOX2"
"SCAF4","MAPK14"
"SCAF4","MED1"
"SCAF4","NAA40"
"SCAF4","TXNDC17"
"SCAF4","ZRANB1"
"SCAPER","CELSR3"
"SCN10A","CALM2"
"SCN10A","SCN1B"
"SCN10A","SCN2A"
"SCN11A","CACNA1I"
"SCN11A","FGF11"
"SCN11A","NEDD4L"
"SCN11A","SPTB"
"SCN11A","TRPM4"
"SCN3A","FGF12"
"SCN3A","LRP8"
"SCN3A","SPTBN1"
"SCN3A","UCHL1"
"SCN5A","CALML3"
"SCN5A","NEDD4"
"SCN5A","SCNN1D"
"SCN5A","SCNN1G"
"SCN9A","NEDD4L"
"SCN9A","SCNN1A"
"SCYL2","HLCS"
"SCYL2","MDM2"
"SDCCAG8","HAUS3"
"SDHA","ARL6IP5"
"SDHA","ARMC5"
"SDHA","CDK1"
"SDHA","CHCHD3"
"SDHA","CHCHD4"
"SDHA","CKAP4"
"SDHA","FGD5"
"SDHA","GANAB"
"SDHA","HIGD1A"
"SDHA","HMGB3"
"SDHA","HSP90B1"
"SDHA","PCSK1"
"SDHA","RPS6"
"SDHA","SLC2A14"
"SDHA","SSBP1"
"SDHA","TRMT61B"
"SEC16A","AKAP8L"
"SEC16A","ALG13"
"SEC16A","AMBRA1"
"SEC16A","AP2B1"
"SEC16A","ARHGAP18"
"SEC16A","ARHGAP22"
"SEC16A","AURKAIP1"
"SEC16A","BAP1"
"SEC16A","CAMK1"
"SEC16A","CAND1"
"SEC16A","CANX"
"SEC16A","CAPZA2"
"SEC16A","CBFB"
"SEC16A","CDK8"
"SEC16A","CEP250"
"SEC16A","CLTC"
"SEC16A","CNOT2"
"SEC16A","CNPY3"
"SEC16A","CSNK1E"
"SEC16A","CUL3"
"SEC16A","DTX2"
"SEC16A","EEA1"
"SEC16A","EEF1D"
"SEC16A","ERGIC2"
"SEC16A","EZR"
"SEC16A","F5"
"SEC16A","FAM120A"
"SEC16A","GOSR2"
"SEC16A","GSK3B"
"SEC16A","HDAC3"
"SEC16A","HELZ"
"SEC16A","HNRNPH3"
"SEC16A","HNRNPM"
"SEC16A","HSPB8"
"SEC16A","IMPDH2"
"SEC16A","IQGAP1"
"SEC16A","KLF16"
"SEC16A","LMAN2"
"SEC16A","MAP2K7"
"SEC16A","MAPK1"
"SEC16A","MCFD2"
"SEC16A","MGST3"
"SEC16A","MTM1"
"SEC16A","MYC"
"SEC16A","NEK7"
"SEC16A","NFKB2"
"SEC16A","PFDN2"
"SEC16A","PHF21A"
"SEC16A","PIH1D1"
"SEC16A","PIK3C2A"
"SEC16A","PPP1CB"
"SEC16A","PRKAR2A"
"SEC16A","PRMT1"
"SEC16A","PSMA1"
"SEC16A","RAB11A"
"SEC16A","RAB7A"
"SEC16A","RBM4"
"SEC16A","RC3H2"
"SEC16A","RCOR1"
"SEC16A","RELA"
"SEC16A","RNF113A"
"SEC16A","RNF31"
"SEC16A","SAR1A"
"SEC16A","SAR1B"
"SEC16A","SASS6"
"SEC16A","SCYL2"
"SEC16A","SEC24A"
"SEC16A","SEC31A"
"SEC16A","SIRT6"
"SEC16A","SLC25A46"
"SEC16A","SMARCB1"
"SEC16A","STX4"
"SEC16A","TBK1"
"SEC16A","TFG"
"SEC16A","TGOLN2"
"SEC16A","TMED2"
"SEC16A","TNIP2"
"SEC16A","TOP3B"
"SEC16A","TRAF2"
"SEC16A","UBE3B"
"SEC16A","XPO1"
"SEMA3C","CCL3"
"SEMA3C","DNAJB9"
"SEMA3C","LY86"
"SEMA3C","RBM28"
"SEMA3C","SEMA3D"
"SEMA3C","ZZEF1"
"SEMA3E","NRP2"
"SEMA3E","PLXND1"
"SEMA5A","PRKCA"
"SEMA5B","OBSL1"
"SEMA5B","SMN2"
"SEMG2","DPEP1"
"SEMG2","HEPHL1"
"SEMG2","PIK3R2"
"SEMG2","SEH1L"
"SEMG2","VSIG8"
"SETBP1","PLEKHF2"
"SETD1B","CHD8"
"SETD1B","EP300"
"SETD1B","HCFC1"
"SETD1B","HCFC2"
"SETD1B","KDM6A"
"SETD1B","NCOA6"
"SETD1B","PAXIP1"
"SETD1B","PHF20"
"SETD1B","RERE"
"SETD1B","WDR82"
"SETD1B","ZNF609"
"SETD1B","ZZZ3"
"SETD2","APEX1"
"SETD2","AURKA"
"SETD2","SCARA3"
"SETD2","SIAH2"
"SETDB1","ANXA7"
"SETDB1","BTBD2"
"SETDB1","CDK2"
"SETDB1","CDYL"
"SETDB1","CENPV"
"SETDB1","CRELD1"
"SETDB1","DEXI"
"SETDB1","ESCO2"
"SETDB1","GIPC2"
"SETDB1","GPR160"
"SETDB1","IGBP1"
"SETDB1","MAT2A"
"SETDB1","MBD1"
"SETDB1","MNDA"
"SETDB1","MRPL43"
"SETDB1","NIPSNAP3A"
"SETDB1","PCNA"
"SETDB1","PIAS4"
"SETDB1","TCERG1"
"SETDB1","TRAF4"
"SETDB1","TRIM16"
"SETDB1","TTR"
"SETDB1","TXNDC9"
"SETDB1","XPO1"
"SF3B1","ACE2"
"SF3B1","CCDC8"
"SF3B1","CRNKL1"
"SF3B1","CUL1"
"SF3B1","POLR3C"
"SF3B1","PRPF3"
"SF3B1","RBM8A"
"SF3B1","SCARB2"
"SF3B1","SNW1"
"SF3B1","TRIM67"
"SF3B1","TTC33"
"SF3B1","TUBA1B"
"SF3B1","UNK"
"SF3B3","ADAR"
"SF3B3","ARHGAP24"
"SF3B3","ATXN7L3"
"SF3B3","CUL2"
"SF3B3","CUL4A"
"SF3B3","ERCC6"
"SF3B3","FANCD2"
"SF3B3","FLCN"
"SF3B3","HAUS5"
"SF3B3","IGSF8"
"SF3B3","KAT2B"
"SF3B3","KIN"
"SF3B3","NIPBL"
"SF3B3","PRMT1"
"SF3B3","PRPF31"
"SF3B3","RNF2"
"SF3B3","RNU11"
"SF3B3","RPA2"
"SF3B3","RUFY1"
"SF3B3","SKP2"
"SF3B3","SNRPB2"
"SF3B3","SNRPN"
"SF3B3","STOM"
"SF3B3","TRIM25"
"SF3B3","TRIM28"
"SF3B3","TUBA4A"
"SF3B3","UBE2M"
"SF3B3","USP7"
"SF3B3","VHL"
"SF3B3","VPS33B"
"SF3B3","VTN"
"SF3B3","WBP4"
"SFPQ","ADAR"
"SFPQ","ATR"
"SFPQ","EFTUD2"
"SFPQ","KRT31"
"SFPQ","METTL3"
"SFPQ","MYC"
"SFPQ","PPIA"
"SFPQ","RIOK1"
"SFPQ","SCARB2"
"SFPQ","SFN"
"SFPQ","TAF15"
"SFRP4","DCAF8"
"SFRP4","FZD3"
"SFRP4","LRP1B"
"SFRP4","WNT2B"
"SGCZ","RANGRF"
"SHANK1","DLGAP2"
"SHANK2","CFTR"
"SHANK2","DLGAP1"
"SHKBP1","ATXN7L1"
"SHKBP1","EGLN3"
"SHKBP1","KCTD7"
"SHKBP1","LAMP1"
"SHKBP1","LUZP4"
"SHKBP1","YWHAH"
"SHPRH","EDARADD"
"SHPRH","FBXW7"
"SHPRH","S100P"
"SHROOM3","TEX101"
"SHROOM3","YWHAZ"
"SIN3A","HMGXB4"
"SIN3A","HSPA1A"
"SIN3A","ID2"
"SIN3A","TET3"
"SIN3A","TLE1"
"SIN3A","TTLL12"
"SIN3A","ZNF263"
"SIN3B","BCL11A"
"SIN3B","ING1"
"SIN3B","MYC"
"SIN3B","SMARCA4"
"SLAMF1","ADAM9"
"SLAMF1","SLC27A6"
"SLAMF1","SLC39A11"
"SLAMF1","TNFRSF10B"
"SLC12A5","F2RL1"
"SLC12A6","CLRN2"
"SLC12A6","NRN1"
"SLC12A6","PCDHGC4"
"SLC15A1","ACSL4"
"SLC15A1","APOOL"
"SLC15A1","ATP9A"
"SLC15A1","BTAF1"
"SLC15A1","KRAS"
"SLC15A1","PDS5B"
"SLC15A1","PRKDC"
"SLC15A1","RAB3A"
"SLC15A1","RIF1"
"SLC15A1","RSPRY1"
"SLC15A1","SLC25A24"
"SLC15A1","UBXN8"
"SLC15A1","USP7"
"SLC1A6","GRIK1"
"SLC1A6","GRIN1"
"SLC1A6","GRIN2B"
"SLC26A3","ATM"
"SLC26A3","CALM2"
"SLC39A12","B4GALT1"
"SLC39A12","C3orf33"
"SLC39A12","POM121"
"SLC39A12","SLC22A18"
"SLC4A10","CEP72"
"SLC4A2","B3GAT1"
"SLC4A2","CRELD1"
"SLC4A2","GABRE"
"SLC4A2","KCNA6"
"SLC4A2","OR4N2"
"SLC4A2","OR6T1"
"SLC4A2","P2RY8"
"SLC4A2","RHOF"
"SLC4A2","RXFP1"
"SLC4A2","SIDT2"
"SLC4A2","STARD3NL"
"SLC6A3","STX1A"
"SLITRK2","FYN"
"SLITRK2","PTPRD"
"SLITRK2","TJP2"
"SLITRK2","UACA"
"SLITRK5","RND1"
"SMAD4","CDKN1A"
"SMAD4","CITED1"
"SMAD4","CREB3L1"
"SMAD4","DCP1B"
"SMAD4","DLL1"
"SMAD4","FOS"
"SMAD4","GRIPAP1"
"SMAD4","HDAC1"
"SMAD4","HSPA14"
"SMAD4","HSPA8"
"SMAD4","IL10"
"SMAD4","INTS6"
"SMAD4","MALT1"
"SMAD4","MAPK1"
"SMAD4","MTOR"
"SMAD4","PLXNB2"
"SMAD4","PSG2"
"SMAD4","RAP2A"
"SMAD4","S100A2"
"SMAD4","SERPINB5"
"SMAD4","SKIL"
"SMAD4","SNX5"
"SMAD4","UBE4B"
"SMAD4","ZNF189"
"SMARCA1","APEX1"
"SMARCA1","BRD2"
"SMARCA1","CDK2AP1"
"SMARCA1","RPS2"
"SMARCA1","SAP30"
"SMARCA1","TOP1"
"SMARCA4","BCL7C"
"SMARCA4","BRCA1"
"SMARCA4","CIC"
"SMARCA4","CIITA"
"SMARCA4","CUL4B"
"SMARCA4","DNMT3A"
"SMARCA4","DPF3"
"SMARCA4","EHMT2"
"SMARCA4","GMNN"
"SMARCA4","MEF2C"
"SMARCA4","MYOD1"
"SMARCA4","NCR1"
"SMARCA4","PLEKHA4"
"SMARCA4","RBBP4"
"SMARCA4","RBBP7"
"SMARCA4","RBPJ"
"SMARCA4","RCOR1"
"SMARCA4","SMARCA1"
"SMARCA4","SOX4"
"SMARCA4","STAT2"
"SMARCA4","TBX21"
"SMARCA4","TCF7L1"
"SMARCA4","TDP2"
"SMARCA4","TIPARP"
"SMARCA4","USP24"
"SMARCA4","ZMYND11"
"SMARCB1","MIF4GD"
"SMARCB1","TRIM35"
"SMARCE1","ACTL6B"
"SMARCE1","NBPF22P"
"SMARCE1","NR0B2"
"SMARCE1","STAT2"
"SMARCE1","TNIK"
"SMC1B","NIPBL"
"SMC2","BZW1"
"SMC2","CAPZB"
"SMC2","CCNF"
"SMC2","CDC42"
"SMC2","DPEP1"
"SMC2","EGFR"
"SMC2","EPHA1"
"SMC2","FOXB1"
"SMC2","IRF3"
"SMC2","MYCN"
"SMC2","P2RY6"
"SMC2","PSMC1"
"SMC2","PSMD2"
"SMC2","PTPRS"
"SMC2","RBBP7"
"SMC2","RPA3"
"SMC2","STIP1"
"SMC2","TUBA1B"
"SMC2","YBX1"
"SMC4","ATR"
"SMC4","CD274"
"SMC4","CD6"
"SMC4","CDC14A"
"SMC4","CTCF"
"SMC4","DCTN1"
"SMC4","EFTUD2"
"SMC4","FOXB1"
"SMC4","GABRA1"
"SMC4","HOOK1"
"SMC4","KIF4A"
"SMC4","MCM2"
"SMC4","MCPH1"
"SMC4","MEPCE"
"SMC4","NCAPD2"
"SMC4","NCAPG2"
"SMC4","PSMC1"
"SMC4","RUVBL1"
"SMC4","SMC2"
"SMC4","SUZ12"
"SMC4","TOPBP1"
"SMC4","TRIM14"
"SMC4","WDHD1"
"SMG1","EGFR"
"SMG1","NPTN"
"SMG1","PABPC1"
"SMG1","RIT1"
"SMG1","SNAPIN"
"SMG5","HNRNPC"
"SMG5","HSPA4"
"SMG5","NCOR1"
"SMG5","SMAP2"
"SMG5","ZC3H7A"
"SMTN","APEX1"
"SMTN","NCKAP1"
"SNRNP200","ACTC1"
"SNRNP200","AHCYL1"
"SNRNP200","ANKRD55"
"SNRNP200","CDH5"
"SNRNP200","DDX23"
"SNRNP200","DHX8"
"SNRNP200","ECT2"
"SNRNP200","ERG"
"SNRNP200","FERMT3"
"SNRNP200","FYN"
"SNRNP200","GPBP1L1"
"SNRNP200","HTRA4"
"SNRNP200","METTL14"
"SNRNP200","MFAP1"
"SNRNP200","PDS5A"
"SNRNP200","PPIH"
"SNRNP200","PRKAB1"
"SNRNP200","PTGES3"
"SNRNP200","RIN3"
"SNRNP200","RNF4"
"SNRNP200","RNF40"
"SNRNP200","RPA3"
"SNRNP200","USP10"
"SNRNP200","VCAM1"
"SNRPN","ACE2"
"SNRPN","AKAP7"
"SNRPN","BUD13"
"SNRPN","CDC40"
"SNRPN","CLNS1A"
"SNRPN","DHX35"
"SNRPN","EIF4B"
"SNRPN","LSM2"
"SNRPN","MAPK14"
"SNRPN","PAGE4"
"SNRPN","PLEKHA4"
"SNRPN","RCHY1"
"SNRPN","SF3B2"
"SNRPN","SNRPD2"
"SNRPN","SNUPN"
"SNRPN","SNW1"
"SNRPN","TRIM31"
"SNRPN","XRCC6"
"SNX25","APH1A"
"SNX8","ARL6IP1"
"SNX8","POLR3GL"
"SON","BRD4"
"SON","CDC5L"
"SON","CDK1"
"SON","CHMP4B"
"SON","DDX21"
"SON","ECT2"
"SON","EFTUD2"
"SON","EGF"
"SON","FGF11"
"SON","HSD17B14"
"SON","ILF2"
"SON","ILF3"
"SON","KIF23"
"SON","MERTK"
"SON","NUDCD1"
"SON","PHGDH"
"SON","PRC1"
"SON","RBM17"
"SON","RBM4B"
"SON","RC3H2"
"SON","SNIP1"
"SON","SRRM2"
"SON","STIP1"
"SON","UBE2A"
"SON","USP25"
"SON","USP39"
"SON","VCP"
"SON","YWHAG"
"SORCS2","MYH4"
"SORCS2","NGF"
"SOS1","COPS7A"
"SOS1","FN1"
"SOS1","GNG5"
"SOS1","NME2"
"SOS1","NTRK2"
"SOS1","RASA1"
"SOS1","RIT1"
"SOS1","SRC"
"SOX5","PGAM2"
"SOX9","CLDN7"
"SOX9","EP300"
"SOX9","SOX3"
"SOX9","TRRAP"
"SPAG17","LRGUK"
"SPATA18","TGM7"
"SPECC1","BTF3"
"SPECC1","CALCOCO2"
"SPECC1","CCDC8"
"SPECC1","CDH1"
"SPECC1","CHMP4B"
"SPECC1","DPPA4"
"SPECC1","HECW2"
"SPECC1","MDC1"
"SPECC1","MYH10"
"SPECC1","PDLIM2"
"SPECC1","PPP1CC"
"SPECC1","PPP2CA"
"SPECC1","RHOF"
"SPECC1","RNF144A"
"SPECC1","SFN"
"SPECC1","SH2D3C"
"SPECC1","TMEM169"
"SPECC1","TMEM74"
"SPEN","CAMKV"
"SPEN","SRPK2"
"SPEN","USP37"
"SPOP","ERG"
"SPOP","KBTBD6"
"SPOP","ZBTB16"
"SPRED1","AP3M2"
"SPRED1","ASB9"
"SPRED1","C2orf68"
"SPRED1","CDC23"
"SPRED1","ING4"
"SPRED1","LHX5"
"SPRED1","LIMS2"
"SPRED1","MAGEC2"
"SPRED1","MEOX1"
"SPRED1","NFX1"
"SPRED1","PHF7"
"SPRED1","RGR"
"SPRED1","RNF34"
"SPRED1","SPATA3"
"SPRED1","SPRED2"
"SPRED1","TMUB2"
"SPRED1","TRIT1"
"SPRED1","ZNF239"
"SPTA1","APP"
"SPTA1","ERCC2"
"SPTA1","EXOSC5"
"SPTA1","FANCF"
"SPTA1","PTPN22"
"SPTA1","SCN8A"
"SPTA1","XRCC5"
"SPTA1","XRCC6"
"SPTAN1","CCDC112"
"SPTAN1","CDH1"
"SPTAN1","CYFIP2"
"SPTAN1","DIRAS3"
"SPTAN1","EHBP1L1"
"SPTAN1","EPB41L4A"
"SPTAN1","ESR1"
"SPTAN1","EWSR1"
"SPTAN1","FLNA"
"SPTAN1","GJA1"
"SPTAN1","GSN"
"SPTAN1","ISG15"
"SPTAN1","LATS1"
"SPTAN1","LCK"
"SPTAN1","LYN"
"SPTAN1","MON2"
"SPTAN1","NMI"
"SPTAN1","OCLN"
"SPTAN1","PCDH19"
"SPTAN1","PPM1A"
"SPTAN1","RAB35"
"SPTAN1","RND1"
"SPTAN1","SCN10A"
"SPTAN1","SCN4B"
"SPTAN1","SHANK1"
"SPTAN1","STAT1"
"SPTAN1","TES"
"SPTAN1","TFRC"
"SPTAN1","TIPARP"
"SPTAN1","TNIP2"
"SPTAN1","UBL4A"
"SPTAN1","VASP"
"SPTAN1","VCP"
"SPTAN1","YWHAH"
"SPTAN1","ZRANB1"
"SPTB","BSG"
"SPTB","HNRNPL"
"SPTB","L1CAM"
"SPTB","LSM5"
"SPTBN2","LAMP2"
"SPTBN2","SCN9A"
"SPTBN4","L1CAM"
"SPTBN4","PTPRN"
"SRCAP","ACTL6A"
"SRCAP","EP400"
"SRCAP","KAT5"
"SRCAP","NUMA1"
"SRCAP","PAX6"
"SRCAP","SF3A1"
"SRCAP","TIPARP"
"SRCAP","TOP3B"
"SRSF2","POC1B"
"SRSF2","RC3H1"
"SRSF2","SIRT7"
"SRSF2","SNAI1"
"SRSF2","TRIM27"
"ST6GALNAC3","KLRG2"
"ST6GALNAC3","TMED6"
"STAG1","KPRP"
"STAG1","RBBP7"
"STAG1","STAG3"
"STAG2","DCD"
"STAG2","DDB1"
"STAG2","ESR1"
"STAG2","GTF3C1"
"STAG2","HBB"
"STAG2","NR3C1"
"STAG2","PIP5K1A"
"STAG2","SOX2"
"STAG2","ZNF174"
"STAT3","A2M"
"STAT3","ABCB1"
"STAT3","CAMK2G"
