"driver","neighbour"
"ARAF","IRF7"
"ARAF","HSPA5"
"ARAF","HNRNPA1"
"AREG","CSF2"
"AREG","REPS2"
"AREG","COL7A1"
"AREG","MMP9"
"AREG","ICAM1"
"AREG","NFKBIA"
"AREG","EGFR"
"AREG","F8"
"AREG","HBEGF"
"AREG","TP53"
"ARID1A","PRC1"
"ARID1A","SMARCA2"
"ARID1A","ESR1"
"ARID1A","ETS1"
"ARID1A","ARID1B"
"ARID1A","CIC"
"ARID1A","E2F4"
"ARID1A","RNF43"
"ARID1A","FUS"
"ARID1A","MYC"
"ARID1A","FOS"
"ARID1A","NEDD4"
"ARID1A","NFIC"
"ARID1A","EZH2"
"ARID1A","CARM1"
"ARID1A","ACTB"
"ARID1A","SIN3A"
"ARID1A","MYCN"
"ARID1A","CDK2"
"ARID1A","YAP1"
"ARID1A","HNF4A"
"ARID1A","KLF4"
"ARID1A","E2F5"
"ARID1A","BRCA1"
"ARID1A","E2F3"
"ARID1A","RUNX1"
"ARID1A","ING1"
"ARID1A","ERG"
"ARID1A","AR"
"ARID1A","CHEK1"
"ARID1A","BCL6"
"ARID1A","NFIA"
"ARID1A","ARID5B"
"ARID1A","TOPBP1"
"ARID1A","RARA"
"ARID1A","HIC1"
"ARID1A","GSK3B"
"ARID1A","MAPK8"
"ARID1A","TP53BP1"
"ARID1A","GADD45A"
"ARID1A","TP53"
"ARID1A","NR3C1"
"ARID1A","RB1"
"ARID1A","PTEN"
"ARID1A","SMAD3"
"ARID1B","SMARCA2"
"ARID1B","ETS1"
"ARID1B","CIC"
"ARID1B","MYC"
"ARID1B","FOS"
"ARID1B","MECOM"
"ARID1B","ACTB"
"ARID1B","MYCN"
"ARID1B","YAP1"
"ARID1B","HEXIM1"
"ARID1B","HNF4A"
"ARID1B","TP53BP1"
"ARID1B","KLF4"
"ARID1B","E2F3"
"ARID1B","RUNX1"
"ARID1B","ERG"
"ARID1B","AR"
"ARID1B","SMARCA1"
"ARID1B","BCL6"
"ARID1B","ARID5B"
"ARID1B","CREBBP"
"ARID1B","GADD45A"
"ARID1B","NR3C1"
"ARID1B","RB1"
"ARID1B","ARID1A"
"ARID2","SMARCA2"
"ARID2","ESR1"
"ARID2","ETS1"
"ARID2","ARID1B"
"ARID2","CIC"
"ARID2","PIK3R1"
"ARID2","KPNA1"
"ARID2","FUS"
"ARID2","MYC"
"ARID2","AEBP2"
"ARID2","FOS"
"ARID2","APEX1"
"ARID2","CDKN1A"
"ARID2","ACTB"
"ARID2","KLF6"
"ARID2","YAP1"
"ARID2","HNF4A"
"ARID2","RUNX1"
"ARID2","STK11"
"ARID2","RAD51"
"ARID2","EGR1"
"ARID2","AR"
"ARID2","BCL6"
"ARID2","ARID5B"
"ARID2","FASN"
"ARID2","GADD45A"
"ARID2","NFYC"
"ARID2","NR3C1"
"ARID2","RB1"
"ARID2","ARID1A"
"ARNT","LDHA"
"ARNT","GCK"
"ARNT","EPO"
"ARNT","ESR1"
"ARNT","ETS1"
"ARNT","FLT1"
"ARNT","CIC"
"ARNT","CA9"
"ARNT","ENG"
"ARNT","AHR"
"ARNT","CD44"
"ARNT","CYP1B1"
"ARNT","EPHA2"
"ARNT","ADORA2A"
"ARNT","CDKN1A"
"ARNT","CDKN2A"
"ARNT","MYC"
"ARNT","VEGFA"
"ARNT","TERT"
"ARNT","EPAS1"
"ARNT","NDRG1"
"ARNT","CCNE1"
"ARNT","CDK4"
"ARNT","PGK1"
"ARNT","MAP2K5"
"ARNT","HEY1"
"ARNT","SLC2A1"
"ARNT","PLIN2"
"ARNT","RELB"
"ARNT","ADM"
"ARNT","NANOG"
"ARNT","APEX1"
"ARNT","ALDOA"
"ARNT","CDK9"
"ARNT","TFRC"
"ARNT","ABCB1"
"ARNT","TP53"
"ARNT","SOX2"
"ARNT","ID2"
"ARNT","NOS2"
"ARNT","ERCC6"
"ARNT","NT5E"
"ARNT","PPP5C"
"ARNT","HIF1A"
"ARNT","ITGB2"
"ARNT","ICAM1"
"ARNT","BRCA1"
"ARNT","CTTN"
"ARNT","MCL1"
"ARNT","CITED2"
"ARNT","ERBB2"
"ARNT","BCAT1"
"ARNT","VHL"
"ARNT","MYH9"
"ARNT","KDR"
"ARNT","SPTBN1"
"ARNT","AR"
"ARNT","MMP14"
"ARNT","CXCL12"
"ARNT","EGLN1"
"ARNT","TFF3"
"ARNT","UBE2I"
"ARNT","NPM1"
"ARNT","SLC11A2"
"ARNT","ASPH"
"ARNT","NCOA7"
"ARNT","FYN"
"ARNT","PFKFB3"
"ARNT","HK1"
"ARNT","TGFB3"
"ARNT","HMGB1"
"ARNT","BNIP3"
"ARNT","FECH"
"ARNT","NCOR2"
"ARNT","JUN"
"ARNT","ABCG2"
"ARNT","TF"
"ARNT","CP"
"ARNT","ENO1"
"ARNT","MAP2K3"
"ARNT","CREBBP"
"ARNT","EDN1"
"ARNT","ARNT2"
"ARNT","RORA"
"ARNT","EGFR"
"ARNT","PFKFB4"
"ARNT","MAPK14"
"ARNT","KLC1"
"ARNT","FASN"
"ARNT","IGFBP1"
"ARNT","LEP"
"ARNT","FURIN"
"ARNT","LOX"
"ARNT","CDK6"
"ARNT","STAT1"
"ARNT","NOS3"
"ARNT","HMOX1"
"ARNT","SP1"
"ARNT","MYO1B"
"ARNT","GAPDH"
"ARNT","SLC7A5"
"ARNT","RANBP1"
"ARNT","TRIP11"
"ARNT","SERPINE1"
"ARNT","PXN"
"ARNT","CXCR4"
"ARNT","CSNK2A1"
"ARNT","DNM2"
"ARNT","GMNN"
"ARNT","EGLN3"
"ARNT","RBPJ"
"ARNT","TWIST1"
"ARNT","HSP90B1"
"ARNT","MYO1C"
"ARNT","PFKL"
"ARNT","BHLHE41"
"ARNT","CASP3"
"ARNT","BHLHE40"
"ARNT","TNS3"
"ASXL1","ESR1"
"ASXL1","PPARG"
"ASXL1","APOA1"
"ASXL1","MBD6"
"ASXL1","ZBTB7B"
"ASXL1","KHSRP"
"ASXL1","APOB"
"ASXL1","EGFR"
"ASXL1","ATP2A2"
"ASXL1","KPNB1"
"ASXL1","UBC"
"ASXL1","HNRNPF"
"ASXL1","CEBPA"
"ASXL1","APP"
"ASXL2","APOA1"
"ASXL2","MYC"
"ASXL2","APOB"
"ASXL2","APP"
"ASXL3","FASN"
"ATAD2","E2F2"
"ATAD2","ESR1"
"ATAD2","E2F1"
"ATAD2","MYC"
"ATAD2","POLE3"
"ATAD2","BRD4"
"ATAD2","MEN1"
"ATAD2","CDK2"
"ATAD2","E2F3"
"ATAD2","CSK"
"ATAD2","HDAC11"
"ATAD2","DOT1L"
"ATAD2","AR"
"ATAD2","ESR2"
"ATAD2","BCAR3"
"ATAD2","NCOA3"
"ATAD2","TRIM25"
"ATAD2","PARP1"
"ATAD2","CASP8"
"ATAD2","FANCD2"
"ATAD2","WDR76"
"ATF1","FHL2"
"ATF1","ESR1"
"ATF1","CIC"
"ATF1","CREB3L2"
"ATF1","CSNK1A1"
"ATF1","BRD4"
"ATF1","TCF12"
"ATF1","MAPKAPK2"
"ATF1","JUN"
"ATF1","IL10"
"ATF1","BRCA1"
"ATF1","SPI1"
"ATF1","GABPA"
"ATF1","CREB5"
"ATF1","ARHGAP22"
"ATF1","TP53BP1"
"ATF1","CREM"
"ATF1","GOLPH3"
"ATF1","CREBBP"
"ATF1","SH3RF1"
"ATF1","IDO2"
"ATF1","TP53"
"ATF1","PRKAB1"
"ATF1","SSH1"
"ATF1","RBPJ"
"ATF1","HIPK2"
"ATM","CXXC5"
"ATM","FLNA"
"ATM","BCL10"
"ATM","NRF1"
"ATM","SMARCA2"
"ATM","MAP2"
"ATM","BCAS3"
"ATM","PPP1R12C"
"ATM","SAE1"
"ATM","CANX"
"ATM","ELF4"
"ATM","ALB"
"ATM","VIM"
"ATM","LSM14A"
"ATM","GNL1"
"ATM","CUX1"
"ATM","PRKAG2"
"ATM","PDS5B"
"ATM","RPS6KA1"
"ATM","MCM10"
"ATM","MCM5"
"ATM","SRPK2"
"ATM","IRS2"
"ATM","KPNA1"
"ATM","ESRRG"
"ATM","CTBP1"
"ATM","PHACTR4"
"ATM","FUS"
"ATM","FBXW7"
"ATM","XPA"
"ATM","ENAH"
"ATM","FECH"
"ATM","IGF1"
"ATM","SKP2"
"ATM","PPP2R5C"
"ATM","CSN2"
"ATM","SRC"
"ATM","VHL"
"ATM","ING3"
"ATM","ARMC6"
"ATM","HSP90AA1"
"ATM","PIN1"
"ATM","POLR2B"
"ATM","AKT1"
"ATM","EEF1A1"
"ATM","THOC5"
"ATM","SNAPC3"
"ATM","AP2B1"
"ATM","GPRC5C"
"ATM","E2F1"
"ATM","CDKN1B"
"ATM","THOC1"
"ATM","ID3"
"ATM","P2RY8"
"ATM","RELA"
"ATM","CCNA1"
"ATM","CFLAR"
"ATM","CLASP1"
"ATM","BRD2"
"ATM","FBXO5"
"ATM","MCM6"
"ATM","PLK4"
"ATM","TOPBP1"
"ATM","PCNA"
"ATM","RAG2"
"ATM","CDC6"
"ATM","GMNN"
"ATM","PLK1"
"ATM","CDK4"
"ATM","EXO1"
"ATM","SERGEF"
"ATM","CTDP1"
"ATM","ING2"
"ATM","BRD4"
"ATM","HSPD1"
"ATM","DMD"
"ATM","HSP90AB1"
"ATM","CD19"
"ATM","MSH3"
"ATM","MSH5"
"ATM","PER3"
"ATM","MINK1"
"ATM","MLH1"
"ATM","APEX1"
"ATM","MLLT1"
"ATM","HSPA4"
"ATM","RRM2B"
"ATM","RPS6KA3"
"ATM","HMGA2"
"ATM","CCNG1"
"ATM","CHUK"
"ATM","DBF4"
"ATM","KIF2C"
"ATM","POLD1"
"ATM","MDM2"
"ATM","HMGA1"
"ATM","POLE"
"ATM","RASSF1"
"ATM","STK11"
"ATM","NFASC"
"ATM","CDK9"
"ATM","TCF12"
"ATM","PKP4"
"ATM","MAP4"
"ATM","MECOM"
"ATM","ESCO1"
"ATM","CPNE8"
"ATM","OXSR1"
"ATM","OXR1"
"ATM","NCAM1"
"ATM","TP63"
"ATM","LMNA"
"ATM","SIN3A"
"ATM","DAZAP1"
"ATM","CTNND2"
"ATM","SESN1"
"ATM","TFF1"
"ATM","MAZ"
"ATM","NOLC1"
"ATM","RIPK2"
"ATM","WWOX"
"ATM","FEN1"
"ATM","CCNA2"
"ATM","CDK2"
"ATM","YAP1"
"ATM","SVIL"
"ATM","ELAVL1"
"ATM","CDK5R1"
"ATM","ERCC5"
"ATM","TOP1"
"ATM","IL24"
"ATM","PLEC"
"ATM","AURKA"
"ATM","ZC3H4"
"ATM","ERCC2"
"ATM","HLA-A"
"ATM","VAMP2"
"ATM","JUN"
"ATM","ERRFI1"
"ATM","SQSTM1"
"ATM","ANXA2"
"ATM","PPL"
"ATM","NFKB2"
"ATM","TEP1"
"ATM","TP53BP1"
"ATM","ITGB2"
"ATM","CDKN2A"
"ATM","NFKBIA"
"ATM","PCK2"
"ATM","BRCA1"
"ATM","CD274"
"ATM","IRF4"
"ATM","IFNG"
"ATM","STAT3"
"ATM","CHEK2"
"ATM","E2F3"
"ATM","FBXO31"
"ATM","CGGBP1"
"ATM","CHD7"
"ATM","ACTA1"
"ATM","CDH13"
"ATM","CADPS2"
"ATM","RHEB"
"ATM","TIPIN"
"ATM","AURKB"
"ATM","PRKCA"
"ATM","EDNRB"
"ATM","HNRNPUL1"
"ATM","ATF2"
"ATM","JUP"
"ATM","DNMT3B"
"ATM","SLC2A1"
"ATM","SREBF1"
"ATM","EIF4EBP1"
"ATM","TAF11"
"ATM","AKAP12"
"ATM","METTL8"
"ATM","RAD51"
"ATM","SIAH1"
"ATM","FANCA"
"ATM","JMJD1C"
"ATM","ABL1"
"ATM","SRF"
"ATM","PSIP1"
"ATM","EPB41L2"
"ATM","NPTN"
"ATM","YWHAZ"
"ATM","ADRB2"
"ATM","TOR1AIP1"
"ATM","PPP1CB"
"ATM","TRIM29"
"ATM","TBL1XR1"
"ATM","SPTBN1"
"ATM","MCM2"
"ATM","MCM3"
"ATM","DYNC1I2"
"ATM","FMN2"
"ATM","ZNF365"
"ATM","EZH2"
"ATM","INSR"
"ATM","TNF"
"ATM","HNRNPF"
"ATM","XPO1"
"ATM","TERF1"
"ATM","CDK6"
"ATM","CFTR"
"ATM","FOXK2"
"ATM","BCL2"
"ATM","CCND1"
"ATM","CDKN1A"
"ATM","ESR2"
"ATM","NFE2L2"
"ATM","CTBP2"
"ATM","ZEB1"
"ATM","DTL"
"ATM","ACIN1"
"ATM","SMARCA5"
"ATM","BLM"
"ATM","PRKDC"
"ATM","SERPINA1"
"ATM","NFIA"
"ATM","NPM1"
"ATM","SIK1"
"ATM","SNAI1"
"ATM","IRF1"
"ATM","OPRM1"
"ATM","ZNF608"
"ATM","HSPB1"
"ATM","SMARCA4"
"ATM","BRF1"
"ATM","PPP1R12A"
"ATM","LRBA"
"ATM","TSEN2"
"ATM","PPP5C"
"ATM","PJA2"
"ATM","MAP3K5"
"ATM","SMARCD2"
"ATM","PCMTD1"
"ATM","TERF2"
"ATM","AGER"
"ATM","AHDC1"
"ATM","GNL3"
"ATM","TINF2"
"ATM","CDKN2C"
"ATM","CCNE1"
"ATM","EGF"
"ATM","ERCC1"
"ATM","SIRT1"
"ATM","RAD23B"
"ATM","PPM1D"
"ATM","HPS5"
"ATM","FOXO1"
"ATM","APLF"
"ATM","HIC1"
"ATM","MAD1L1"
"ATM","DDX21"
"ATM","SLC4A1"
"ATM","NR4A1"
"ATM","TF"
"ATM","ZMYND8"
"ATM","NFKB1"
"ATM","PER1"
"ATM","RGS12"
"ATM","LRRC41"
"ATM","PPP2CA"
"ATM","CASP10"
"ATM","ELL"
"ATM","ITPR1"
"ATM","KDM4B"
"ATM","MAPK1"
"ATM","MAP4K4"
"ATM","FNBP4"
"ATM","YWHAQ"
"ATM","NFAT5"
"ATM","HIF1A"
"ATM","EGFR"
"ATM","PIM1"
"ATM","TADA3"
"ATM","AEBP2"
"ATM","BANP"
"ATM","MAPK14"
"ATM","RCC2"
"ATM","HNRNPK"
"ATM","MDM4"
"ATM","ERCC8"
"ATM","HNRNPU"
"ATM","MCPH1"
"ATM","OSR1"
"ATM","PHF13"
"ATM","POLR2A"
"ATM","PRPF4B"
"ATM","RNF138"
"ATM","SETD1A"
"ATM","MLLT10"
"ATM","BRCA2"
"ATM","S100A9"
"ATM","E2F4"
"ATM","PMS2"
"ATM","MYH10"
"ATM","CREB1"
"ATM","TAF15"
"ATM","HSPA5"
"ATM","PRPF40A"
"ATM","ABLIM1"
"ATM","MAPK8"
"ATM","CHEK1"
"ATM","RFC2"
"ATM","SLC22A4"
"ATM","MAP3K4"
"ATM","APBB1"
"ATM","ATP1A3"
"ATM","MLH3"
"ATM","CSTF2T"
"ATM","ERCC6"
"ATM","POLL"
"ATM","RPS6KB2"
"ATM","APLNR"
"ATM","SPSB1"
"ATM","STK24"
"ATM","SP100"
"ATM","SART3"
"ATM","LUC7L2"
"ATM","FKBP5"
"ATM","NOS3"
"ATM","ATP11C"
"ATM","CAT"
"ATM","AGGF1"
"ATM","HSPA1B"
"ATM","WWC1"
"ATM","GAPDH"
"ATM","ZFHX3"
"ATM","SAFB"
"ATM","CSNK1D"
"ATM","CLASP2"
"ATM","FANCD2"
"ATM","QSER1"
"ATM","RAD18"
"ATM","RANBP9"
"ATM","USP1"
"ATM","SMAD7"
"ATM","CENPT"
"ATM","ZZZ3"
"ATM","CUL3"
"ATM","SFN"
"ATM","MSH2"
"ATM","STX6"
"ATM","RBM47"
"ATM","XRCC5"
"ATM","E4F1"
"ATM","DCK"
"ATM","TP53"
"ATM","ZFC3H1"
"ATM","PHF21A"
"ATM","CD80"
"ATM","NOD2"
"ATM","ZMYM4"
"ATM","ASCC2"
"ATM","CXCR4"
"ATM","LIPE"
"ATM","PDE4D"
"ATM","UIMC1"
"ATM","PLK3"
"ATM","NR3C1"
"ATM","HNRNPAB"
"ATM","LIG4"
"ATM","ARID1A"
"ATM","SLC9A1"
"ATM","PPIG"
"ATM","NKX3-1"
"ATM","PARP1"
"ATM","PTH1R"
"ATM","TACC1"
"ATM","C1QBP"
"ATM","BECN1"
"ATM","SRCAP"
"ATM","TYR"
"ATM","CASP8"
"ATM","CDC25A"
"ATM","VCP"
"ATM","USP6NL"
"ATM","EIF3D"
"ATM","ZNRF2"
"ATM","CTNNB1"
"ATM","ZC3H18"
"ATM","WNK1"
"ATM","ANAPC5"
"ATM","PTEN"
"ATM","PALLD"
"ATM","BMI1"
"ATM","LASP1"
"ATM","IFT74"
"ATM","RMI1"
"ATM","ATF1"
"ATM","RFC4"
"ATR","DDB1"
"ATR","BIRC3"
"ATR","PHIP"
"ATR","XRCC5"
"ATR","TRIT1"
"ATR","ARID1B"
"ATR","CUX1"
"ATR","FLT1"
"ATR","FANCC"
"ATR","MCM10"
"ATR","CD44"
"ATR","HES1"
"ATR","STAG2"
"ATR","TADA3"
"ATR","GTF3C1"
"ATR","KDR"
"ATR","DPF2"
"ATR","HNRNPU"
"ATR","MCPH1"
"ATR","POLR2A"
"ATR","CDK1"
"ATR","CDKN1A"
"ATR","CDKN2A"
"ATR","CD40"
"ATR","MCM6"
"ATR","TOPBP1"
"ATR","HERC2"
"ATR","CDKN2D"
"ATR","EXO1"
"ATR","NFIC"
"ATR","BRD4"
"ATR","HSP90AB1"
"ATR","MLH1"
"ATR","UIMC1"
"ATR","POU5F1"
"ATR","HSPA4"
"ATR","ATM"
"ATR","CHUK"
"ATR","XPC"
"ATR","HCFC1"
"ATR","MDM2"
"ATR","MSH2"
"ATR","CDK9"
"ATR","BID"
"ATR","RHOF"
"ATR","TP53"
"ATR","FANCA"
"ATR","CTNND1"
"ATR","CDK2"
"ATR","SH3KBP1"
"ATR","YAP1"
"ATR","POLH"
"ATR","BRD8"
"ATR","GOLGA2"
"ATR","RAD1"
"ATR","TRIM40"
"ATR","UTP14A"
"ATR","NT5E"
"ATR","SMC4"
"ATR","HSP90AA1"
"ATR","WRN"
"ATR","PLEC"
"ATR","ILF3"
"ATR","DHX9"
"ATR","HLA-B"
"ATR","CBX3"
"ATR","HSPA1A"
"ATR","CCNA1"
"ATR","BSG"
"ATR","NFKBIA"
"ATR","BRCA1"
"ATR","CD274"
"ATR","EGFR"
"ATR","STAT3"
"ATR","CHEK2"
"ATR","STAT1"
"ATR","LMNA"
"ATR","AKAP12"
"ATR","RHEB"
"ATR","TIPIN"
"ATR","DBF4"
"ATR","CD70"
"ATR","STK11"
"ATR","CENPF"
"ATR","TAOK3"
"ATR","SIAH1"
"ATR","PA2G4"
"ATR","HSPA5"
"ATR","ABL1"
"ATR","YWHAZ"
"ATR","RASSF1"
"ATR","MCC"
"ATR","CHEK1"
"ATR","PRKDC"
"ATR","PSTPIP2"
"ATR","MTA1"
"ATR","MSH3"
"ATR","TOP2A"
"ATR","BCL6"
"ATR","USP34"
"ATR","CTBP2"
"ATR","DTL"
"ATR","BLM"
"ATR","UBE2T"
"ATR","NCOA2"
"ATR","NFIA"
"ATR","OPRM1"
"ATR","SMARCA4"
"ATR","ARID2"
"ATR","AHDC1"
"ATR","NCOA3"
"ATR","CDKN2C"
"ATR","PPM1D"
"ATR","SIRT2"
"ATR","ELL"
"ATR","SSBP4"
"ATR","CREBBP"
"ATR","IRS1"
"ATR","NPTN"
"ATR","MKI67"
"ATR","NUP107"
"ATR","MED4"
"ATR","MDM4"
"ATR","POLD1"
"ATR","PML"
"ATR","BRCA2"
"ATR","SPN"
"ATR","CREB1"
"ATR","TERT"
"ATR","TAF15"
"ATR","EFNA5"
"ATR","ABLIM1"
"ATR","PPP2R3A"
"ATR","RFC2"
"ATR","TNFRSF1A"
"ATR","PRKACA"
"ATR","TP53BP1"
"ATR","GYPB"
"ATR","FKBP5"
"ATR","NOS3"
"ATR","CGN"
"ATR","HMOX1"
"ATR","SP1"
"ATR","PDGFRB"
"ATR","TNFSF8"
"ATR","DSP"
"ATR","DCK"
"ATR","RPS6KA2"
"ATR","FANCD2"
"ATR","NCAPD3"
"ATR","RAD18"
"ATR","RPA2"
"ATR","MCAT"
"ATR","PLK3"
"ATR","ARID1A"
"ATR","GPRC5A"
"ATR","TACC1"
"ATR","PDS5B"
"ATR","SOCS1"
"ATR","VCP"
"ATR","STAG1"
"ATR","WNK1"
"ATR","SPAG9"
"ATR","CLIP1"
"ATR","BAZ2A"
"ATR","DCLRE1C"
"ATR","MDC1"
"ATR","NR1H2"
"ATRX","GATAD2B"
"ATXN3","GSK3B"
"ATXN3","SQSTM1"
"ATXN3","UBC"
"ATXN3","ACACA"
"ATXN3","ATP1A1"
"ATXN3","MYH10"
"AURKA","HNRNPA1"
"AURKA","DDX5"
"AURKA","SETD2"
"AURKA","HDAC2"
"AURKA","DDB1"
"AURKA","RPS16"
"AURKA","CNOT8"
"AURKA","ESR1"
"AURKA","GADD45GIP1"
"AURKA","BIRC6"
"AURKA","CIC"
"AURKA","UBE2L3"
"AURKA","PDS5B"
"AURKA","SLC3A2"
"AURKA","CUL7"
"AURKA","DDHD1"
"AURKA","PAX8"
"AURKA","SCGB3A1"
"AURKA","SEC61B"
"AURKA","SRPK2"
"AURKA","CSTF1"
"AURKA","RRM2"
"AURKA","XPA"
"AURKA","INCENP"
"AURKA","MAP2K1"
"AURKA","PCM1"
"AURKA","FUS"
"AURKA","FBXW7"
"AURKA","CTNNBL1"
"AURKA","PARD3"
"AURKA","CCNB1"
"AURKA","SRC"
"AURKA","PIN1"
"AURKA","EEF1A1"
"AURKA","EPHA2"
"AURKA","GSTP1"
"AURKA","USP9X"
"AURKA","BIRC5"
"AURKA","MYC"
"AURKA","LEF1"
"AURKA","RELA"
"AURKA","BCL2L1"
"AURKA","CDK1"
"AURKA","PLK1"
"AURKA","TSC1"
"AURKA","NFKB1"
"AURKA","RASSF1"
"AURKA","ASPM"
"AURKA","KIF11"
"AURKA","CBX3"
"AURKA","BRD4"
"AURKA","SKP1"
"AURKA","HSP90AB1"
"AURKA","TPX2"
"AURKA","CDC25B"
"AURKA","CDC16"
"AURKA","AXIN1"
"AURKA","UHRF1"
"AURKA","UIMC1"
"AURKA","APEX1"
"AURKA","SOX4"
"AURKA","HSPA4"
"AURKA","HMMR"
"AURKA","ANGPTL4"
"AURKA","FTH1"
"AURKA","SREBF2"
"AURKA","ATM"
"AURKA","FOXF1"
"AURKA","KIF2C"
"AURKA","MDM2"
"AURKA","OSBPL3"
"AURKA","LIMD1"
"AURKA","HBB"
"AURKA","STAT5A"
"AURKA","HNRNPD"
"AURKA","NME1"
"AURKA","CEBPB"
"AURKA","USP42"
"AURKA","CDC20"
"AURKA","BUB1B"
"AURKA","AKT1"
"AURKA","SNX9"
"AURKA","PMF1"
"AURKA","CCND2"
"AURKA","GPX1"
"AURKA","PDLIM2"
"AURKA","MBP"
"AURKA","CDK2"
"AURKA","YAP1"
"AURKA","SOX3"
"AURKA","PACSIN2"
"AURKA","MVP"
"AURKA","CRMP1"
"AURKA","DKK3"
"AURKA","HSP90AA1"
"AURKA","ILF3"
"AURKA","CD6"
"AURKA","HEXIM1"
"AURKA","CHFR"
"AURKA","SOD2"
"AURKA","SQSTM1"
"AURKA","TFAP2A"
"AURKA","RANBP3"
"AURKA","HSPA1A"
"AURKA","EPSTI1"
"AURKA","NFKBIA"
"AURKA","BRCA1"
"AURKA","PSMA1"
"AURKA","EGFR"
"AURKA","GADD45A"
"AURKA","STAT3"
"AURKA","FADD"
"AURKA","NCL"
"AURKA","ATXN10"
"AURKA","UBE2S"
"AURKA","MTA3"
"AURKA","IFI16"
"AURKA","LIG1"
"AURKA","CDH13"
"AURKA","USP5"
"AURKA","WDR35"
"AURKA","AURKB"
"AURKA","PRKCA"
"AURKA","UBC"
"AURKA","STK11"
"AURKA","ERBB2"
"AURKA","S100A11"
"AURKA","BARD1"
"AURKA","FANCA"
"AURKA","EZR"
"AURKA","HSPA5"
"AURKA","USP7"
"AURKA","LIMK2"
"AURKA","MCM2"
"AURKA","AR"
"AURKA","SLBP"
"AURKA","FRY"
"AURKA","RIC3"
"AURKA","HNRNPF"
"AURKA","XPO1"
"AURKA","BRAF"
"AURKA","LARP1"
"AURKA","USP2"
"AURKA","ACIN1"
"AURKA","UBE2I"
"AURKA","TRRAP"
"AURKA","MYT1"
"AURKA","MAD2L1"
"AURKA","ARL2"
"AURKA","EXOSC6"
"AURKA","RPLP0"
"AURKA","RPS4X"
"AURKA","GTF3C2"
"AURKA","SMARCA4"
"AURKA","KIF18B"
"AURKA","KCTD20"
"AURKA","SIN3B"
"AURKA","TRIM28"
"AURKA","VHL"
"AURKA","KIF4A"
"AURKA","MRPL13"
"AURKA","RSRC2"
"AURKA","RPS19"
"AURKA","MAP3K5"
"AURKA","AKR7A2"
"AURKA","CNOT2"
"AURKA","FOXP1"
"AURKA","HNRNPR"
"AURKA","REST"
"AURKA","BCL2L11"
"AURKA","FAF1"
"AURKA","PTTG1"
"AURKA","TP73"
"AURKA","CCNB2"
"AURKA","CDCA8"
"AURKA","CCNE1"
"AURKA","HECTD1"
"AURKA","SORL1"
"AURKA","SIRT1"
"AURKA","TNRC6B"
"AURKA","NCOR2"
"AURKA","APP"
"AURKA","NEDD9"
"AURKA","CRBN"
"AURKA","UCHL3"
"AURKA","ANAPC10"
"AURKA","CENPA"
"AURKA","PRICKLE1"
"AURKA","PSEN2"
"AURKA","PEBP1"
"AURKA","MAP2K3"
"AURKA","SMC2"
"AURKA","WWC1"
"AURKA","HIF1A"
"AURKA","HSPD1"
"AURKA","TCERG1"
"AURKA","NUMB"
"AURKA","UBR5"
"AURKA","CCNE2"
"AURKA","STMN1"
"AURKA","PML"
"AURKA","EPS15L1"
"AURKA","TGFB1"
"AURKA","GSK3B"
"AURKA","ETV6"
"AURKA","ARPC2"
"AURKA","BRIX1"
"AURKA","CDC23"
"AURKA","CDC27"
"AURKA","CENPE"
"AURKA","CENPJ"
"AURKA","CENPK"
"AURKA","CEP55"
"AURKA","CEP97"
"AURKA","DLGAP5"
"AURKA","EIF3F"
"AURKA","EIF4H"
"AURKA","ENY2"
"AURKA","HAUS8"
"AURKA","HECTD3"
"AURKA","MATR3"
"AURKA","NUF2"
"AURKA","NUSAP1"
"AURKA","PSMC3IP"
"AURKA","SNRNP70"
"AURKA","SSRP1"
"AURKA","TIMELESS"
"AURKA","VPS29"
"AURKA","CDKN1B"
"AURKA","FASN"
"AURKA","ODF2"
"AURKA","SCYL3"
"AURKA","TCOF1"
"AURKA","HRAS"
"AURKA","NOP58"
"AURKA","FKBP5"
"AURKA","PHLDA1"
"AURKA","ZFHX3"
"AURKA","ARHGEF2"
"AURKA","MAPRE1"
"AURKA","PRKCSH"
"AURKA","RPL37"
"AURKA","SPAG5"
"AURKA","E2F4"
"AURKA","PSRC1"
"AURKA","IKBKG"
"AURKA","NDC80"
"AURKA","CUL3"
"AURKA","CHUK"
"AURKA","ZKSCAN2"
"AURKA","TP53"
"AURKA","ANP32B"
"AURKA","IGFBP3"
"AURKA","APC"
"AURKA","TUBB"
"AURKA","LATS2"
"AURKA","OTUD7B"
"AURKA","REL"
"AURKA","GMNN"
"AURKA","PLK4"
"AURKA","ADRB2"
"AURKA","PLK3"
"AURKA","EGLN3"
"AURKA","SH3GL1"
"AURKA","TACC1"
"AURKA","USP10"
"AURKA","PSMB5"
"AURKA","VCP"
"AURKA","CKAP5"
"AURKA","CTNNB1"
"AURKA","AATF"
"AURKA","CEP192"
"AURKA","ANAPC5"
"AURKA","GSTO1"
"AURKA","FN1"
"AURKA","TACC3"
"AURKA","SKI"
"AURKA","MDC1"
"AURKA","UBE2C"
"AXIN1","CCDC57"
"AXIN1","PPP2R5C"
"AXIN1","MAPRE1"
"AXIN1","LHX4"
"AXIN1","PML"
"AXIN1","EEF1A1"
"AXIN1","RPS27A"
